terms/0,terms/1,termNames/0,termNames/1,periods/0/name,periods/0/date,periods/0/value,periods/1/name,periods/1/date,periods/1/value,periods/2/name,periods/2/date,periods/2/value,periods/3/name,periods/3/date,periods/3/value,periods/4/name,periods/4/date,periods/4/value,periods/5/name,periods/5/date,periods/5/value,periods/6/name,periods/6/date,periods/6/value,periods/7/name,periods/7/date,periods/7/value,periods/8/name,periods/8/date,periods/8/value,periods/9/name,periods/9/date,periods/9/value,periods/10/name,periods/10/date,periods/10/value,periods/11/name,periods/11/date,periods/11/value,periods/12/name,periods/12/date,periods/12/value,periods/13/name,periods/13/date,periods/13/value,periods/14/name,periods/14/date,periods/14/value,periods/15/name,periods/15/date,periods/15/value,periods/16/name,periods/16/date,periods/16/value,periods/17/name,periods/17/date,periods/17/value,periods/18/name,periods/18/date,periods/18/value,periods/19/name,periods/19/date,periods/19/value,periods/20/name,periods/20/date,periods/20/value,periods/21/name,periods/21/date,periods/21/value,periods/22/name,periods/22/date,periods/22/value,periods/23/name,periods/23/date,periods/23/value
260099,533589,КЫЗЫЛОРДИНСКАЯ ОБЛАСТЬ,городская местность,2019 год,31.12.2019,2847,2018 год,31.12.2018,2875,2009 год,31.12.2009,3052,2011 год,31.12.2011,3037,2000 год,31.12.2000,2681,2005 год,31.12.2005,3487,2002 год,31.12.2002,2806,2001 год,31.12.2001,2592,2007 год,31.12.2007,2664,2003 год,31.12.2003,3172,2008 год,31.12.2008,2870,2006 год,31.12.2006,3784,2004 год,31.12.2004,3409,2016 год,31.12.2016,2817,2010 год,31.12.2010,3188,2015 год,31.12.2015,2876,2013 год,31.12.2013,4001,2014 год,31.12.2014,3313,2012 год,31.12.2012,3250,2017 год,31.12.2017,2760,2022 год,31.12.2022,2724,2021 год,31.12.2021,2835,2020 год,31.12.2020,2874,2023 год,31.12.2023,2308
252311,533590,АТЫРАУСКАЯ ОБЛАСТЬ,сельская местность,2019 год,31.12.2019,1470,2018 год,31.12.2018,1542,2009 год,31.12.2009,2449,2011 год,31.12.2011,3024,2000 год,31.12.2000,1148,2005 год,31.12.2005,1396,2002 год,31.12.2002,1217,2001 год,31.12.2001,1086,2007 год,31.12.2007,2156,2003 год,31.12.2003,1219,2008 год,31.12.2008,2014,2006 год,31.12.2006,1674,2004 год,31.12.2004,1289,2016 год,31.12.2016,1840,2010 год,31.12.2010,2828,2015 год,31.12.2015,1946,2013 год,31.12.2013,2483,2014 год,31.12.2014,2084,2012 год,31.12.2012,2676,2017 год,31.12.2017,1355,2022 год,31.12.2022,1758,2021 год,31.12.2021,1702,2020 год,31.12.2020,1832,2023 год,31.12.2023,1642
260907,533590,МАНГИСТАУСКАЯ ОБЛАСТЬ,сельская местность,2019 год,31.12.2019,2545,2018 год,31.12.2018,2295,2009 год,31.12.2009,1910,2011 год,31.12.2011,2754,2000 год,31.12.2000,535,2005 год,31.12.2005,886,2002 год,31.12.2002,543,2001 год,31.12.2001,580,2007 год,31.12.2007,1501,2003 год,31.12.2003,628,2008 год,31.12.2008,1804,2006 год,31.12.2006,1001,2004 год,31.12.2004,877,2016 год,31.12.2016,2213,2010 год,31.12.2010,2262,2015 год,31.12.2015,2431,2013 год,31.12.2013,2352,2014 год,31.12.2014,2256,2012 год,31.12.2012,2545,2017 год,31.12.2017,2154,2022 год,31.12.2022,2698,2021 год,31.12.2021,3170,2020 год,31.12.2020,2491,2023 год,31.12.2023,2558
255577,533590,ЖАМБЫЛСКАЯ ОБЛАСТЬ,сельская местность,2019 год,31.12.2019,3733,2018 год,31.12.2018,3820,2009 год,31.12.2009,5097,2011 год,31.12.2011,5557,2000 год,31.12.2000,3343,2005 год,31.12.2005,4286,2002 год,31.12.2002,3495,2001 год,31.12.2001,3316,2007 год,31.12.2007,5927,2003 год,31.12.2003,3889,2008 год,31.12.2008,5108,2006 год,31.12.2006,5485,2004 год,31.12.2004,4328,2016 год,31.12.2016,4165,2010 год,31.12.2010,5323,2015 год,31.12.2015,4342,2013 год,31.12.2013,5720,2014 год,31.12.2014,5178,2012 год,31.12.2012,5826,2017 год,31.12.2017,3963,2022 год,31.12.2022,3974,2021 год,31.12.2021,3666,2020 год,31.12.2020,3912,2023 год,31.12.2023,3702
260099,741917,КЫЗЫЛОРДИНСКАЯ ОБЛАСТЬ,Всего,2019 год,31.12.2019,5835,2018 год,31.12.2018,5735,2009 год,31.12.2009,6125,2011 год,31.12.2011,6857,2000 год,31.12.2000,4352,2005 год,31.12.2005,5176,2002 год,31.12.2002,4370,2001 год,31.12.2001,4228,2007 год,31.12.2007,5749,2003 год,31.12.2003,4793,2008 год,31.12.2008,5860,2006 год,31.12.2006,5642,2004 год,31.12.2004,5202,2016 год,31.12.2016,5657,2010 год,31.12.2010,6749,2015 год,31.12.2015,5839,2013 год,31.12.2013,7310,2014 год,31.12.2014,6579,2012 год,31.12.2012,6934,2017 год,31.12.2017,5649,2022 год,31.12.2022,5213,2021 год,31.12.2021,5901,2020 год,31.12.2020,5892,2023 год,31.12.2023,4661
250502,533590,АЛМАТИНСКАЯ ОБЛАСТЬ,сельская местность,2019 год,31.12.2019,9852,2018 год,31.12.2018,9705,2009 год,31.12.2009,11704,2011 год,31.12.2011,13018,2000 год,31.12.2000,6391,2005 год,31.12.2005,8619,2002 год,31.12.2002,7507,2001 год,31.12.2001,6702,2007 год,31.12.2007,12037,2003 год,31.12.2003,7666,2008 год,31.12.2008,11202,2006 год,31.12.2006,9872,2004 год,31.12.2004,8103,2016 год,31.12.2016,10993,2010 год,31.12.2010,12286,2015 год,31.12.2015,11455,2013 год,31.12.2013,13575,2014 год,31.12.2014,12104,2012 год,31.12.2012,13504,2017 год,31.12.2017,10560,2022 год,31.12.2022,8185,2021 год,31.12.2021,9829,2020 год,31.12.2020,9184,2023 год,31.12.2023,8297
252311,533589,АТЫРАУСКАЯ ОБЛАСТЬ,городская местность,2019 год,31.12.2019,3483,2018 год,31.12.2018,3490,2009 год,31.12.2009,2909,2011 год,31.12.2011,3403,2000 год,31.12.2000,2229,2005 год,31.12.2005,3243,2002 год,31.12.2002,2389,2001 год,31.12.2001,2281,2007 год,31.12.2007,3031,2003 год,31.12.2003,2619,2008 год,31.12.2008,2991,2006 год,31.12.2006,3363,2004 год,31.12.2004,2813,2016 год,31.12.2016,3048,2010 год,31.12.2010,3090,2015 год,31.12.2015,3151,2013 год,31.12.2013,3586,2014 год,31.12.2014,3459,2012 год,31.12.2012,3640,2017 год,31.12.2017,3585,2022 год,31.12.2022,2782,2021 год,31.12.2021,3508,2020 год,31.12.2020,3075,2023 год,31.12.2023,2625
252311,741917,АТЫРАУСКАЯ ОБЛАСТЬ,Всего,2019 год,31.12.2019,4953,2018 год,31.12.2018,5032,2009 год,31.12.2009,5358,2011 год,31.12.2011,6427,2000 год,31.12.2000,3377,2005 год,31.12.2005,4639,2002 год,31.12.2002,3606,2001 год,31.12.2001,3367,2007 год,31.12.2007,5187,2003 год,31.12.2003,3838,2008 год,31.12.2008,5005,2006 год,31.12.2006,5037,2004 год,31.12.2004,4102,2016 год,31.12.2016,4888,2010 год,31.12.2010,5918,2015 год,31.12.2015,5097,2013 год,31.12.2013,6069,2014 год,31.12.2014,5543,2012 год,31.12.2012,6316,2017 год,31.12.2017,4940,2022 год,31.12.2022,4540,2021 год,31.12.2021,5210,2020 год,31.12.2020,4907,2023 год,31.12.2023,4267
260099,533590,КЫЗЫЛОРДИНСКАЯ ОБЛАСТЬ,сельская местность,2019 год,31.12.2019,2988,2018 год,31.12.2018,2860,2009 год,31.12.2009,3073,2011 год,31.12.2011,3820,2000 год,31.12.2000,1671,2005 год,31.12.2005,1689,2002 год,31.12.2002,1564,2001 год,31.12.2001,1636,2007 год,31.12.2007,3085,2003 год,31.12.2003,1621,2008 год,31.12.2008,2990,2006 год,31.12.2006,1858,2004 год,31.12.2004,1793,2016 год,31.12.2016,2840,2010 год,31.12.2010,3561,2015 год,31.12.2015,2963,2013 год,31.12.2013,3309,2014 год,31.12.2014,3266,2012 год,31.12.2012,3684,2017 год,31.12.2017,2889,2022 год,31.12.2022,2489,2021 год,31.12.2021,3066,2020 год,31.12.2020,3018,2023 год,31.12.2023,2353
261475,533590,ЮЖНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,сельская местность,2009 год,31.12.2009,12086,2011 год,31.12.2011,14418,2000 год,31.12.2000,7329,2005 год,31.12.2005,10144,2002 год,31.12.2002,8847,2001 год,31.12.2001,8603,2007 год,31.12.2007,13453,2003 год,31.12.2003,10358,2008 год,31.12.2008,11632,2006 год,31.12.2006,12026,2004 год,31.12.2004,10371,2016 год,31.12.2016,11674,2010 год,31.12.2010,13090,2015 год,31.12.2015,11876,2013 год,31.12.2013,15367,2014 год,31.12.2014,12806,2012 год,31.12.2012,13992,,,,,,,,,,,,,,,,,,,,,
260907,533589,МАНГИСТАУСКАЯ ОБЛАСТЬ,городская местность,2019 год,31.12.2019,2845,2018 год,31.12.2018,3253,2009 год,31.12.2009,3104,2011 год,31.12.2011,3541,2000 год,31.12.2000,1894,2005 год,31.12.2005,2977,2002 год,31.12.2002,2255,2001 год,31.12.2001,2022,2007 год,31.12.2007,3241,2003 год,31.12.2003,2409,2008 год,31.12.2008,3026,2006 год,31.12.2006,3385,2004 год,31.12.2004,2457,2016 год,31.12.2016,3363,2010 год,31.12.2010,3349,2015 год,31.12.2015,3375,2013 год,31.12.2013,4072,2014 год,31.12.2014,3772,2012 год,31.12.2012,4127,2017 год,31.12.2017,3373,2022 год,31.12.2022,2447,2021 год,31.12.2021,2470,2020 год,31.12.2020,2535,2023 год,31.12.2023,2450
260907,741917,МАНГИСТАУСКАЯ ОБЛАСТЬ,Всего,2019 год,31.12.2019,5390,2018 год,31.12.2018,5548,2009 год,31.12.2009,5014,2011 год,31.12.2011,6295,2000 год,31.12.2000,2429,2005 год,31.12.2005,3863,2002 год,31.12.2002,2798,2001 год,31.12.2001,2602,2007 год,31.12.2007,4742,2003 год,31.12.2003,3037,2008 год,31.12.2008,4830,2006 год,31.12.2006,4386,2004 год,31.12.2004,3334,2016 год,31.12.2016,5576,2010 год,31.12.2010,5611,2015 год,31.12.2015,5806,2013 год,31.12.2013,6424,2014 год,31.12.2014,6028,2012 год,31.12.2012,6672,2017 год,31.12.2017,5527,2022 год,31.12.2022,5145,2021 год,31.12.2021,5640,2020 год,31.12.2020,5026,2023 год,31.12.2023,5008
741880,533589,РЕСПУБЛИКА КАЗАХСТАН,городская местность,2019 год,31.12.2019,98230,2018 год,31.12.2018,95964,2009 год,31.12.2009,85525,2011 год,31.12.2011,97321,2000 год,31.12.2000,52006,2005 год,31.12.2005,77074,2002 год,31.12.2002,58529,2001 год,31.12.2001,54395,2007 год,31.12.2007,85768,2003 год,31.12.2003,66794,2008 год,31.12.2008,82527,2006 год,31.12.2006,85622,2004 год,31.12.2004,69513,2016 год,31.12.2016,94672,2010 год,31.12.2010,88084,2015 год,31.12.2015,98927,2013 год,31.12.2013,107494,2014 год,31.12.2014,105172,2012 год,31.12.2012,102889,2017 год,31.12.2017,97262,2022 год,31.12.2022,85339,2021 год,31.12.2021,99415,2020 год,31.12.2020,88776,2023 год,31.12.2023,80009
261475,533589,ЮЖНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,городская местность,2009 год,31.12.2009,8872,2011 год,31.12.2011,9669,2000 год,31.12.2000,4404,2005 год,31.12.2005,6973,2002 год,31.12.2002,4578,2001 год,31.12.2001,4374,2007 год,31.12.2007,8331,2003 год,31.12.2003,5873,2008 год,31.12.2008,8371,2006 год,31.12.2006,8370,2004 год,31.12.2004,6648,2016 год,31.12.2016,10356,2010 год,31.12.2010,8621,2015 год,31.12.2015,9950,2013 год,31.12.2013,10885,2014 год,31.12.2014,10931,2012 год,31.12.2012,9904,,,,,,,,,,,,,,,,,,,,,
261475,741917,ЮЖНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,Всего,2009 год,31.12.2009,20958,2011 год,31.12.2011,24087,2000 год,31.12.2000,11733,2005 год,31.12.2005,17117,2002 год,31.12.2002,13425,2001 год,31.12.2001,12977,2007 год,31.12.2007,21784,2003 год,31.12.2003,16231,2008 год,31.12.2008,20003,2006 год,31.12.2006,20396,2004 год,31.12.2004,17019,2016 год,31.12.2016,22030,2010 год,31.12.2010,21711,2015 год,31.12.2015,21826,2013 год,31.12.2013,26252,2014 год,31.12.2014,23737,2012 год,31.12.2012,23896,,,,,,,,,,,,,,,,,,,,,
268012,533589,Г.АСТАНА,городская местность,2019 год,31.12.2019,11316,2018 год,31.12.2018,11404,2009 год,31.12.2009,6707,2011 год,31.12.2011,8633,2000 год,31.12.2000,1842,2005 год,31.12.2005,4022,2002 год,31.12.2002,2429,2001 год,31.12.2001,2153,2007 год,31.12.2007,5459,2003 год,31.12.2003,2870,2008 год,31.12.2008,5832,2006 год,31.12.2006,4690,2004 год,31.12.2004,3304,2016 год,31.12.2016,11299,2010 год,31.12.2010,7379,2015 год,31.12.2015,11213,2013 год,31.12.2013,10573,2014 год,31.12.2014,11399,2012 год,31.12.2012,9934,2017 год,31.12.2017,11471,2022 год,31.12.2022,10669,2021 год,31.12.2021,12247,2020 год,31.12.2020,10597,2023 год,31.12.2023,10392
268012,741917,Г.АСТАНА,Всего,2019 год,31.12.2019,11316,2018 год,31.12.2018,11404,2009 год,31.12.2009,6707,2011 год,31.12.2011,8633,2000 год,31.12.2000,1842,2005 год,31.12.2005,4022,2002 год,31.12.2002,2429,2001 год,31.12.2001,2153,2007 год,31.12.2007,5459,2003 год,31.12.2003,2870,2008 год,31.12.2008,5832,2006 год,31.12.2006,4690,2004 год,31.12.2004,3304,2016 год,31.12.2016,11299,2010 год,31.12.2010,7379,2015 год,31.12.2015,11213,2013 год,31.12.2013,10573,2014 год,31.12.2014,11399,2012 год,31.12.2012,9934,2017 год,31.12.2017,11471,2022 год,31.12.2022,10669,2021 год,31.12.2021,12247,2020 год,31.12.2020,10597,2023 год,31.12.2023,10392
261534,533589,ТУРКЕСТАН Г.А.,городская местность,2009 год,31.12.2009,1824,2011 год,31.12.2011,1395,2016 год,31.12.2016,1180,2010 год,31.12.2010,1184,2015 год,31.12.2015,1208,2013 год,31.12.2013,1583,2014 год,31.12.2014,1380,2012 год,31.12.2012,1408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261484,533589,АРЫСЬ Г.А.,городская местность,2009 год,31.12.2009,347,2011 год,31.12.2011,390,2016 год,31.12.2016,335,2010 год,31.12.2010,371,2015 год,31.12.2015,382,2013 год,31.12.2013,431,2014 год,31.12.2014,388,2012 год,31.12.2012,414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261476,533589,ШЫМКЕНТ Г.А.,городская местность,2009 год,31.12.2009,4804,2011 год,31.12.2011,5892,2016 год,31.12.2016,6856,2010 год,31.12.2010,5241,2015 год,31.12.2015,6463,2013 год,31.12.2013,6765,2014 год,31.12.2014,6966,2012 год,31.12.2012,5878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262945,533589,ШАРДАРИНСКИЙ РАЙОН,городская местность,2009 год,31.12.2009,322,2011 год,31.12.2011,308,2016 год,31.12.2016,286,2010 год,31.12.2010,295,2015 год,31.12.2015,283,2013 год,31.12.2013,318,2014 год,31.12.2014,435,2012 год,31.12.2012,332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262556,533589,САРЫАГАШСКИЙ РАЙОН,городская местность,2009 год,31.12.2009,436,2011 год,31.12.2011,389,2016 год,31.12.2016,496,2010 год,31.12.2010,371,2015 год,31.12.2015,442,2013 год,31.12.2013,446,2014 год,31.12.2014,539,2012 год,31.12.2012,528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261521,533589,КЕНТАУ Г.А.,городская местность,2009 год,31.12.2009,562,2011 год,31.12.2011,616,2016 год,31.12.2016,555,2010 год,31.12.2010,562,2015 год,31.12.2015,548,2013 год,31.12.2013,717,2014 год,31.12.2014,579,2012 год,31.12.2012,674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262786,533589,ТОЛЕБИЙСКИЙ РАЙОН,городская местность,2009 год,31.12.2009,256,2011 год,31.12.2011,324,2016 год,31.12.2016,300,2010 год,31.12.2010,264,2015 год,31.12.2015,264,2013 год,31.12.2013,246,2014 год,31.12.2014,268,2012 год,31.12.2012,278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262071,533589,МАКТААРАЛЬСКИЙ РАЙОН,городская местность,2009 год,31.12.2009,321,2011 год,31.12.2011,355,2016 год,31.12.2016,348,2010 год,31.12.2010,333,2015 год,31.12.2015,360,2013 год,31.12.2013,379,2014 год,31.12.2014,376,2012 год,31.12.2012,392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261534,741917,ТУРКЕСТАН Г.А.,Всего,2009 год,31.12.2009,1997,2011 год,31.12.2011,2302,2016 год,31.12.2016,1864,2010 год,31.12.2010,2130,2015 год,31.12.2015,1884,2013 год,31.12.2013,2484,2014 год,31.12.2014,2196,2012 год,31.12.2012,2296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261484,741917,АРЫСЬ Г.А.,Всего,2009 год,31.12.2009,542,2011 год,31.12.2011,629,2016 год,31.12.2016,530,2010 год,31.12.2010,587,2015 год,31.12.2015,597,2013 год,31.12.2013,657,2014 год,31.12.2014,614,2012 год,31.12.2012,646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262348,741917,ОТРАРСКИЙ РАЙОН,Всего,2009 год,31.12.2009,483,2011 год,31.12.2011,552,2016 год,31.12.2016,350,2010 год,31.12.2010,455,2015 год,31.12.2015,306,2013 год,31.12.2013,484,2014 год,31.12.2014,388,2012 год,31.12.2012,452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262439,741917,САЙРАМСКИЙ РАЙОН,Всего,2009 год,31.12.2009,2787,2011 год,31.12.2011,2774,2016 год,31.12.2016,2255,2010 год,31.12.2010,2532,2015 год,31.12.2015,2211,2013 год,31.12.2013,3465,2014 год,31.12.2014,2086,2012 год,31.12.2012,2807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262735,741917,СУЗАКСКИЙ РАЙОН,Всего,2009 год,31.12.2009,600,2011 год,31.12.2011,600,2016 год,31.12.2016,477,2010 год,31.12.2010,594,2015 год,31.12.2015,446,2013 год,31.12.2013,609,2014 год,31.12.2014,554,2012 год,31.12.2012,552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262861,741917,ТЮЛЬКУБАССКИЙ РАЙОН,Всего,2009 год,31.12.2009,645,2011 год,31.12.2011,879,2016 год,31.12.2016,733,2010 год,31.12.2010,755,2015 год,31.12.2015,723,2013 год,31.12.2013,855,2014 год,31.12.2014,748,2012 год,31.12.2012,757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261730,741917,КАЗЫГУРТСКИЙ РАЙОН,Всего,2009 год,31.12.2009,825,2011 год,31.12.2011,1034,2016 год,31.12.2016,821,2010 год,31.12.2010,923,2015 год,31.12.2015,810,2013 год,31.12.2013,1006,2014 год,31.12.2014,873,2012 год,31.12.2012,1061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261476,741917,ШЫМКЕНТ Г.А.,Всего,2009 год,31.12.2009,4804,2011 год,31.12.2011,5892,2016 год,31.12.2016,6856,2010 год,31.12.2010,5241,2015 год,31.12.2015,6463,2013 год,31.12.2013,6765,2014 год,31.12.2014,6966,2012 год,31.12.2012,5878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262945,741917,ШАРДАРИНСКИЙ РАЙОН,Всего,2009 год,31.12.2009,582,2011 год,31.12.2011,697,2016 год,31.12.2016,591,2010 год,31.12.2010,671,2015 год,31.12.2015,617,2013 год,31.12.2013,685,2014 год,31.12.2014,662,2012 год,31.12.2012,742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262556,741917,САРЫАГАШСКИЙ РАЙОН,Всего,2009 год,31.12.2009,2579,2011 год,31.12.2011,2542,2016 год,31.12.2016,2561,2010 год,31.12.2010,2426,2015 год,31.12.2015,2493,2013 год,31.12.2013,2924,2014 год,31.12.2014,2852,2012 год,31.12.2012,2656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261521,741917,КЕНТАУ Г.А.,Всего,2009 год,31.12.2009,731,2011 год,31.12.2011,834,2016 год,31.12.2016,683,2010 год,31.12.2010,752,2015 год,31.12.2015,699,2013 год,31.12.2013,931,2014 год,31.12.2014,743,2012 год,31.12.2012,861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262786,741917,ТОЛЕБИЙСКИЙ РАЙОН,Всего,2009 год,31.12.2009,1021,2011 год,31.12.2011,1221,2016 год,31.12.2016,862,2010 год,31.12.2010,1052,2015 год,31.12.2015,923,2013 год,31.12.2013,1081,2014 год,31.12.2014,946,2012 год,31.12.2012,1101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261639,741917,РАЙОН БАЙДИБЕКА,Всего,2009 год,31.12.2009,366,2011 год,31.12.2011,462,2016 год,31.12.2016,309,2010 год,31.12.2010,409,2015 год,31.12.2015,331,2013 год,31.12.2013,443,2014 год,31.12.2014,373,2012 год,31.12.2012,456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262071,741917,МАКТААРАЛЬСКИЙ РАЙОН,Всего,2009 год,31.12.2009,2175,2011 год,31.12.2011,2753,2016 год,31.12.2016,2246,2010 год,31.12.2010,2371,2015 год,31.12.2015,2427,2013 год,31.12.2013,2759,2014 год,31.12.2014,2730,2012 год,31.12.2012,2629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
